C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2020/02/08,04:10:20,0000000318798762,NEXT_DAY_ACTUAL_GEN,0000000318798762
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",MLWF1,0.12,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",MTMILLAR,-0.234401,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",PALOONA,0,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",PIONEER,28.700001,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",PORTWF,-0.40,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",REPULSE,10.210727,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",ROWALLAN,0,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",ROYALLA1,9.213003,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",RPCG,-0.60,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",RUBICON,0,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",SATGN1,0,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",SATGS1,0,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",STARHLWF,0.299913,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",WAUBRAWF,0,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",WOOLNTH1,4.340015,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",WPWF,12,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",YAMBUKWF,7,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:05:00",YSWF1,0.30,"2020/02/07 10:00:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",BARCSF1,18.400002,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",BUTLERSG,-0.000002,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CALL_A_4,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CAPTL_WF,77.400002,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CATHROCK,15.039999,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CHALLHWF,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CLOVER,-0.01,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CLUNY,6.014648,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CNUNDAWF,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",CULLRGWF,28.940001,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",ERGT01,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",GB01,-0.047562,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",GERMCRK,36.599998,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",GRIFSF1,14.596878,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",HUGSF1,8.9480,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",LKBONNY1,-0.270719,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",LRSF1,11.2960,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",MBAHNTH,36.693748,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",MLSP1,5.932001,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",MLWF1,0.1350,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",MTMILLAR,-0.234401,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",PALOONA,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",PIONEER,28.700001,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",PORTWF,-0.40,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",REPULSE,10.070344,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",ROWALLAN,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",ROYALLA1,7.998003,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",RPCG,-0.60,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",RUBICON,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",SATGN1,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",SATGS1,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",STARHLWF,0.299913,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",WAUBRAWF,0,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",WOOLNTH1,4.710015,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",WPWF,13,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",YAMBUKWF,6.60,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:10:00",YSWF1,0.60,"2020/02/07 10:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",BARCSF1,18.100002,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",BUTLERSG,-0.000002,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CALL_A_4,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CAPTL_WF,92.283997,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CATHROCK,13.299999,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CHALLHWF,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CLOVER,-0.01,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CLUNY,6.014648,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CNUNDAWF,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",CULLRGWF,29.76,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",ERGT01,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",GB01,-0.047562,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",GERMCRK,36.200001,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",GRIFSF1,14.900002,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",HUGSF1,8.9480,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",LKBONNY1,-0.270719,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",LRSF1,10.7550,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",MBAHNTH,36.5625,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",MLSP1,4.731001,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",MLWF1,0.03,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",MTMILLAR,-0.234401,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",PALOONA,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",PIONEER,28.90,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",PORTWF,-0.40,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",REPULSE,10.076447,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",ROWALLAN,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",ROYALLA1,9.821003,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",RPCG,-0.60,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",RUBICON,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",SATGN1,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",SATGS1,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",STARHLWF,0.299913,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",WAUBRAWF,0,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",WOOLNTH1,3.800015,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",WPWF,15,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",YAMBUKWF,6.40,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:15:00",YSWF1,0.40,"2020/02/07 10:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",BARCSF1,7.50,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",BUTLERSG,-0.000002,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CALL_A_4,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CAPTL_WF,98.627998,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CATHROCK,13.999999,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CHALLHWF,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CLOVER,-0.02,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CLUNY,6.043946,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CNUNDAWF,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",CULLRGWF,28.450001,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",ERGT01,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",GB01,-0.047562,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",GERMCRK,36.099998,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",GRIFSF1,21.200005,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",HUGSF1,8.9480,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",LKBONNY1,-0.270719,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",LRSF1,13.0130,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",MBAHNTH,36.487495,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",MLSP1,5.131001,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",MLWF1,0.1050,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",MTMILLAR,-0.234401,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",PALOONA,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",PIONEER,29.40,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",PORTWF,-0.30,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",REPULSE,10.254673,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",ROWALLAN,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",ROYALLA1,9.993003,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",RPCG,-0.60,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",RUBICON,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",SATGN1,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",SATGS1,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",STARHLWF,0.299913,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",WAUBRAWF,0,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",WOOLNTH1,4.280015,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",WPWF,16,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",YAMBUKWF,7.60,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:20:00",YSWF1,0.40,"2020/02/07 10:15:03"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",BARCSF1,7.30,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",BUTLERSG,-0.000002,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CALL_A_4,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CAPTL_WF,98.639999,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CATHROCK,11.959999,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CHALLHWF,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CLOVER,-0.01,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CLUNY,6.033875,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CNUNDAWF,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",CULLRGWF,29.780001,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",ERGT01,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",GB01,-0.049370,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",GERMCRK,36.700001,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",GRIFSF1,13.600006,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",HUGSF1,8.9480,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",LKBONNY1,-0.270719,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",LRSF1,13.1140,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",MBAHNTH,36.374992,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",MLSP1,4.731001,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",MLWF1,0.21,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",MTMILLAR,-0.234401,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",PALOONA,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",PIONEER,28.800001,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",PORTWF,-0.40,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",REPULSE,10.102083,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",ROWALLAN,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",ROYALLA1,11.250003,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",RPCG,-0.60,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",RUBICON,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",SATGN1,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",SATGS1,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",STARHLWF,0.299913,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",WAUBRAWF,0,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",WOOLNTH1,4.420015,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",WPWF,20,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",YAMBUKWF,8.40,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:25:00",YSWF1,-0.10,"2020/02/07 10:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",BARCSF1,8.10,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",BUTLERSG,-0.000002,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CALL_A_4,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CAPTL_WF,106.620003,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CATHROCK,12.679999,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CHALLHWF,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CLOVER,-0.02,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CLUNY,6.005493,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CNUNDAWF,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",CULLRGWF,30.370001,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",ERGT01,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",GB01,-0.049370,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",GERMCRK,34.50,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",GRIFSF1,9.400002,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",HUGSF1,8.9480,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",LKBONNY1,-0.270719,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",LRSF1,13.229001,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",MBAHNTH,36.506256,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",MLSP1,5.131001,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",MLWF1,0.4050,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",MTMILLAR,-0.234401,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",PALOONA,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",PIONEER,29,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",PORTWF,-0.30,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",REPULSE,10.165561,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",ROWALLAN,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",ROYALLA1,8.255003,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",RPCG,-0.60,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",RUBICON,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",SATGN1,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",SATGS1,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",STARHLWF,0.299913,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",WAUBRAWF,0,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",WOOLNTH1,4.630015,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",WPWF,21,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",YAMBUKWF,7.80,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:30:00",YSWF1,0.10,"2020/02/07 10:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",BARCSF1,13.90,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",BUTLERSG,-0.000002,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CALL_A_4,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CAPTL_WF,100.467995,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CATHROCK,10.799999,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CHALLHWF,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CLOVER,-0.01,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CLUNY,6.005493,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CNUNDAWF,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",CULLRGWF,30.280001,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",ERGT01,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",GB01,-0.049370,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",GERMCRK,34.50,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",GRIFSF1,8.599998,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",HUGSF1,8.9480,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",LKBONNY1,-0.270719,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",LRSF1,13.229001,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",MBAHNTH,35.681252,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",MLSP1,4.731001,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",MLWF1,0.7650,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",MTMILLAR,-0.234401,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",PALOONA,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",PIONEER,29.10,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",PORTWF,-0.30,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",REPULSE,10.127718,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",ROWALLAN,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",ROYALLA1,9.463003,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",RPCG,-0.60,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",RUBICON,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",SATGN1,0,"2020/02/07 10:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 10:35:00",SATGS1,0,"2020/02/07 10:30:04"
